slug,name,team,pos,overall,height,height_in,weight_lbs,wingspan,wingspan_in,Outside Scoring,Inside Scoring,Playmaking,Athleticism,Defense,Rebounding,Intangibles,Close Shot,Free Throw,Mid-Range Shot,Offensive Consistency,Shot IQ,Three-Point Shot,Draw Foul,Driving Dunk,Hands,Layup,Post Control,Post Fade,Post Hook,Standing Dunk,Ball Handle,Pass Accuracy,Pass IQ,Pass Vision,Speed with Ball,Agility,Hustle,Overall Durability,Speed,Stamina,Strength,Vertical,Block,Defensive Consistency,Help Defense IQ,Interior Defense,Pass Perception,Perimeter Defense,Steal,Defensive Rebound,Offensive Rebound,badge: Deadeye,badge: Limitless Range,badge: Mini Marksman,badge: Set Shot Specialist,badge: Shifty Shooter,badge: Aerial Wizard,badge: Float Game,badge: Hook Specialist,badge: Layup Mixmaster,badge: Paint Prodigy,badge: Physical Finisher,badge: Post Fade Phenom,badge: Post Powerhouse,badge: Post-Up Poet,badge: Posterizer,badge: Rise Up,badge: Ankle Assassin,badge: Bail Out,badge: Break Starter,badge: Dimer,badge: Handles For Days,badge: Lightning Launch,badge: Strong Handle,badge: Unpluckable,badge: Versatile Visionary,badge: Challenger,badge: Glove,badge: High-Flying Denier,badge: Immovable Enforcer,badge: Interceptor,badge: Off-Ball Pest,badge: On-Ball Menace,badge: Paint Patroller,badge: Pick Dodger,badge: Post Lockdown,badge: Boxout Beast,badge: Rebound Chaser,badge: Brick Wall,badge: Pogo Stick,badge: Slippery Off-Ball,classic_team,base_team,season,era_tag
latrell-sprewell-2003-04-minnesota-timberwolves,Latrell Sprewell,2003-04 Minnesota Timberwolves,SF,82,"6'5""",77,190,"6'9""",81,79.0,69.0,76.0,80.0,71.0,42.0,70.0,84,81,82,75,75,75,67,90,78,80,65,78,40,55,76,84,83,61,77,88,75,85,82,93,48,88,37,85,85,60,80,87,61,47,36,-,-,-,-,Gold,Bronze,Gold,-,-,-,-,-,-,-,Bronze,-,-,-,Bronze,-,-,-,-,-,-,Silver,Bronze,-,Silver,-,-,Silver,-,-,-,-,-,-,-,Gold,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
wally-szczerbiak-2003-04-minnesota-timberwolves,Wally Szczerbiak,2003-04 Minnesota Timberwolves,SF / SG,78,"6'7""",79,244,"6'11""",83,84.0,47.0,61.0,66.0,50.0,50.0,85.0,81,86,90,75,81,89,68,25,86,74,25,50,25,25,78,66,64,37,60,70,74,77,62,88,27,63,27,45,63,35,62,63,58,52,48,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
fred-hoiberg-2003-04-minnesota-timberwolves,Fred Hoiberg,2003-04 Minnesota Timberwolves,SG,73,"6'4""",76,170,"6'7""",79,82.0,53.0,55.0,63.0,44.0,48.0,98.0,85,84,85,70,84,86,56,30,80,70,64,55,40,25,66,59,58,37,56,63,52,74,62,87,36,64,35,40,43,28,40,59,65,63,32,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
mark-madsen-2003-04-minnesota-timberwolves,Mark Madsen,2003-04 Minnesota Timberwolves,PF / C,72,"6'9""",81,240,"7'1""",85,60.0,66.0,39.0,71.0,61.0,70.0,50.0,66,51,70,55,86,30,67,65,84,55,68,62,68,60,37,29,69,28,32,41,95,73,63,82,80,65,50,70,69,68,66,41,61,55,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
michael-olowokandi-2003-04-minnesota-timberwolves,Michael Olowokandi,2003-04 Minnesota Timberwolves,C,72,"7'0""",84,270,"7'8""",92,52.0,74.0,32.0,73.0,58.0,65.0,55.0,90,65,47,45,37,25,53,75,88,72,77,73,77,80,28,25,45,31,30,59,73,80,58,88,78,72,80,65,68,69,47,47,33,81,48,-,-,-,-,-,Bronze,-,-,-,-,-,-,Bronze,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,Bronze,Silver,Bronze,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
trenton-hassell-2003-04-minnesota-timberwolves,Trenton Hassell,2003-04 Minnesota Timberwolves,SG / SF,71,"6'5""",77,200,"6'8""",80,68.0,63.0,68.0,65.0,61.0,45.0,80.0,85,74,85,35,72,57,40,69,88,75,68,73,50,40,77,85,79,36,63,71,56,79,69,89,30,60,56,65,71,51,59,68,57,47,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,-,-,-,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
oliver-miller-2003-04-minnesota-timberwolves,Oliver Miller,2003-04 Minnesota Timberwolves,C,70,"6'9""",81,280,"7'2""",86,60.0,55.0,30.0,62.0,60.0,74.0,70.0,72,65,55,65,77,25,55,25,37,44,66,62,67,80,35,25,33,30,26,38,75,80,31,78,75,55,81,55,69,77,67,30,42,75,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,Bronze,-,-,Bronze,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
darrick-martin-2003-04-minnesota-timberwolves,Darrick Martin,2003-04 Minnesota Timberwolves,PG,70,"5'11""",71,170,"6'3""",75,70.0,40.0,80.0,69.0,49.0,32.0,70.0,70,84,72,45,75,74,47,25,75,70,25,25,25,25,79,79,80,77,84,74,67,75,84,85,30,68,32,40,64,32,62,63,48,33,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
ervin-johnson-2003-04-minnesota-timberwolves,Ervin Johnson,2003-04 Minnesota Timberwolves,C / PF,69,"6'11""",83,245,"7'3""",87,48.0,51.0,30.0,58.0,63.0,68.0,98.0,55,60,35,50,65,25,40,60,49,28,29,40,66,95,28,34,35,28,25,25,75,85,32,69,74,49,72,50,60,85,85,25,61,73,62,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,Gold,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
gary-trent-2003-04-minnesota-timberwolves,Gary Trent,2003-04 Minnesota Timberwolves,C / PF,68,"6'8""",80,250,"6'9""",81,55.0,65.0,39.0,67.0,60.0,65.0,40.0,61,75,60,50,60,25,66,63,79,50,66,62,53,80,35,38,63,34,25,39,72,78,50,85,76,68,51,60,77,80,58,39,55,61,69,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003-04 Minnesota Timberwolves,Minnesota Timberwolves,2003-04,'04
clyde-drexler-1990-91-portland-trail-blazers,Clyde Drexler,1990-91 Portland Trail Blazers,SG / SF,90,"6'7""",79,210,"6'10""",82,87.0,81.0,76.0,84.0,78.0,61.0,70.0,94,79,88,98,85,79,79,98,98,94,70,84,45,76,79,76,77,72,78,89,90,88,74,90,67,90,52,95,85,65,89,88,73,57,65,-,-,Gold,-,Gold,HOF,Gold,-,Gold,-,Silver,-,-,-,HOF,-,-,-,-,-,-,Gold,-,-,-,-,Silver,Gold,Bronze,-,-,Bronze,-,-,-,-,-,-,Gold,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
terry-porter-1990-91-portland-trail-blazers,Terry Porter,1990-91 Portland Trail Blazers,PG / SG,85,"6'3""",75,195,"6'6""",78,87.0,50.0,85.0,83.0,63.0,42.0,80.0,83,82,84,90,95,86,82,25,91,86,25,40,25,25,78,86,90,88,83,84,91,92,83,95,55,80,32,80,70,40,65,74,81,48,36,-,Gold,Silver,Gold,-,-,-,-,Gold,-,Bronze,-,-,-,-,-,-,-,-,Gold,-,-,Bronze,Bronze,Silver,-,Gold,-,-,Bronze,-,-,-,Bronze,-,-,-,-,-,Gold,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
jerome-kersey-1990-91-portland-trail-blazers,Jerome Kersey,1990-91 Portland Trail Blazers,SF / PF,82,"6'7""",79,215,"6'10""",82,73.0,76.0,66.0,80.0,70.0,64.0,80.0,82,70,68,85,75,60,73,97,72,84,68,68,65,77,73,69,73,51,63,87,87,83,62,79,76,85,60,80,72,65,67,84,65,62,65,-,-,-,-,-,Gold,Bronze,-,-,-,-,-,Bronze,-,Gold,Gold,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,Bronze,-,-,-,-,-,-,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
danny-ainge-1990-91-portland-trail-blazers,Danny Ainge,1990-91 Portland Trail Blazers,SG / PG,79,"6'4""",76,175,"6'7""",79,86.0,47.0,76.0,65.0,62.0,45.0,70.0,79,82,88,95,80,90,82,25,80,62,25,51,25,25,80,73,86,71,72,75,75,80,61,84,31,50,37,75,75,33,78,75,63,50,39,-,Silver,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
clifford-robinson-1990-91-portland-trail-blazers,Clifford Robinson,1990-91 Portland Trail Blazers,PF / C,79,"6'10""",82,225,"7'2""",86,73.0,74.0,51.0,72.0,68.0,76.0,70.0,80,65,75,80,75,64,76,87,74,77,71,70,50,87,61,50,48,45,50,57,74,87,61,80,60,84,65,75,72,75,70,57,64,78,74,-,-,-,Gold,-,Gold,-,-,-,-,-,Bronze,Silver,Bronze,-,Bronze,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,Silver,-,Silver,Bronze,-,Gold,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
buck-williams-1990-91-portland-trail-blazers,Buck Williams,1990-91 Portland Trail Blazers,PF / C,79,"6'8""",80,215,"6'11""",83,65.0,66.0,31.0,68.0,71.0,75.0,90.0,75,70,69,75,75,25,70,58,75,55,64,45,68,90,28,30,36,29,30,42,80,85,40,77,85,70,51,90,84,88,88,42,57,81,69,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,Gold,-,Gold,Gold,Gold,Gold,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
walter-davis-1990-91-portland-trail-blazers,Walter Davis,1990-91 Portland Trail Blazers,SG / SF,76,"6'6""",78,193,"6'9""",81,80.0,66.0,68.0,76.0,54.0,51.0,80.0,78,91,78,80,80,70,52,55,90,78,62,66,64,60,70,68,79,60,63,85,85,88,72,80,54,70,37,55,60,40,59,64,64,57,44,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
kevin-duckworth-1990-91-portland-trail-blazers,Kevin Duckworth,1990-91 Portland Trail Blazers,C / PF,76,"7'0""",84,275,"7'4""",88,75.0,67.0,38.0,61.0,60.0,64.0,70.0,91,77,66,85,80,50,71,40,84,32,84,79,79,70,37,35,38,30,49,25,62,85,59,82,84,32,45,80,74,72,72,25,55,64,64,-,-,-,-,-,Gold,-,-,-,-,-,-,Gold,-,-,Bronze,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,Silver,-,Silver,Silver,-,Gold,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
alaa-abdelnaby-1990-91-portland-trail-blazers,Alaa Abdelnaby,1990-91 Portland Trail Blazers,PF,74,"6'10""",82,235,"7'2""",86,64.0,66.0,50.0,74.0,59.0,77.0,65.0,70,75,70,75,70,25,50,70,85,70,60,61,62,70,62,47,60,29,51,57,80,87,61,80,80,70,51,55,70,70,65,62,41,78,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
wayne-cooper-1990-91-portland-trail-blazers,Wayne Cooper,1990-91 Portland Trail Blazers,C,71,"6'10""",82,220,"7'1""",85,65.0,62.0,35.0,65.0,57.0,77.0,60.0,72,78,70,55,75,40,52,51,80,55,69,60,67,60,36,25,52,32,30,44,66,77,51,75,75,64,54,60,69,69,52,44,50,74,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
mark-bryant-1990-91-portland-trail-blazers,Mark Bryant,1990-91 Portland Trail Blazers,PF / C,69,"6'9""",81,245,"7'0""",84,55.0,56.0,31.0,58.0,62.0,69.0,80.0,58,73,43,60,70,25,71,42,66,33,45,55,55,80,29,35,38,29,25,25,82,79,26,67,83,45,47,80,78,79,68,25,57,69,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1990-91 Portland Trail Blazers,Portland Trail Blazers,1990-91,'91
brandon-roy-2009-10-portland-trail-blazers,Brandon Roy,2009-10 Portland Trail Blazers,SG,89,"6'6""",78,215,"6'8""",80,85.0,81.0,80.0,83.0,73.0,48.0,80.0,91,78,90,95,80,76,70,95,98,93,68,84,61,75,86,80,80,72,82,82,80,72,87,98,68,96,60,80,80,66,80,79,69,60,35,Silver,-,-,Silver,Gold,Gold,Gold,-,Gold,-,Bronze,-,-,-,Gold,-,-,Silver,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
lamarcus-aldridge-2009-10-portland-trail-blazers,LaMarcus Aldridge,2009-10 Portland Trail Blazers,PF / C,85,"6'11""",83,240,"7'5""",89,86.0,75.0,47.0,69.0,65.0,69.0,70.0,90,76,82,95,98,74,59,65,78,67,88,88,88,70,42,55,60,35,42,45,78,80,55,84,80,62,67,65,75,79,70,45,57,72,65,-,-,-,Gold,Silver,Gold,-,Gold,-,Gold,Silver,Silver,Silver,Silver,-,Bronze,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,-,Silver,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
nicolas-batum-2009-10-portland-trail-blazers,Nicolas Batum,2009-10 Portland Trail Blazers,SF / SG,83,"6'8""",80,200,"7'1""",85,84.0,64.0,77.0,77.0,71.0,56.0,80.0,87,84,84,80,85,85,59,75,81,82,57,63,40,55,82,72,78,75,77,81,86,83,71,95,42,82,53,80,83,66,80,75,60,67,45,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,Gold,-,-,Silver,Silver,-,Silver,Silver,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
greg-oden-2009-10-portland-trail-blazers,Greg Oden,2009-10 Portland Trail Blazers,C,83,"7'0""",84,273,"7'4""",88,66.0,73.0,30.0,64.0,65.0,92.0,98.0,89,77,54,55,98,25,78,75,48,70,72,70,84,85,35,30,28,27,29,38,72,62,37,85,87,70,94,80,80,82,44,38,37,90,94,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,Gold,Silver,Silver,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
andre-miller-2009-10-portland-trail-blazers,Andre Miller,2009-10 Portland Trail Blazers,PG,82,"6'4""",76,180,"6'7""",79,77.0,62.0,87.0,72.0,69.0,48.0,60.0,80,82,79,75,82,62,68,25,86,85,70,70,70,25,90,88,84,90,84,90,73,80,84,88,27,60,35,80,82,32,90,81,85,61,35,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,-,Gold,Gold,Bronze,-,Gold,Gold,Gold,-,Gold,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
marcus-camby-2009-10-portland-trail-blazers,Marcus Camby,2009-10 Portland Trail Blazers,C,81,"6'11""",83,220,"7'3""",87,62.0,70.0,37.0,73.0,75.0,84.0,60.0,86,58,75,45,70,40,44,71,94,60,79,38,81,90,35,45,50,28,26,56,95,66,64,95,78,60,96,80,85,88,60,56,60,84,83,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,Gold,-,Bronze,-,-,-,-,Gold,-,Bronze,Silver,-,Bronze,Gold,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
rudy-fernandez-2009-10-portland-trail-blazers,Rudy Fernandez,2009-10 Portland Trail Blazers,SG,75,"6'6""",78,185,"6'8""",80,79.0,65.0,70.0,76.0,52.0,48.0,60.0,82,87,66,75,85,81,70,85,95,82,46,42,46,50,86,70,72,44,78,69,85,79,79,85,52,85,50,55,48,35,46,64,64,52,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
juwan-howard-2009-10-portland-trail-blazers,Juwan Howard,2009-10 Portland Trail Blazers,C,75,"6'9""",81,223,"6'11""",83,74.0,70.0,53.0,66.0,57.0,64.0,70.0,86,78,90,60,90,40,50,60,90,70,75,77,78,60,56,69,69,42,27,34,88,75,36,75,80,75,59,60,58,70,59,44,48,66,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
patty-mills-2009-10-portland-trail-blazers,Patty Mills,2009-10 Portland Trail Blazers,PG,75,"6'0""",72,180,"6'2""",74,75.0,43.0,80.0,74.0,47.0,40.0,75.0,85,65,70,70,75,83,49,25,73,84,25,37,25,25,86,75,79,74,86,83,70,82,87,82,51,66,35,40,61,27,61,65,40,47,32,-,-,Bronze,Silver,Bronze,-,-,-,Bronze,-,-,-,-,-,-,-,-,Bronze,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
dante-cunningham-2009-10-portland-trail-blazers,Dante Cunningham,2009-10 Portland Trail Blazers,PF / C,73,"6'8""",80,230,"6'11""",83,66.0,56.0,51.0,71.0,72.0,60.0,75.0,72,72,80,45,60,67,38,56,76,56,57,54,52,55,50,65,74,29,36,64,88,83,39,81,77,66,62,80,79,75,78,78,53,61,59,-,-,-,-,Silver,Silver,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
travis-diener-2009-10-portland-trail-blazers,Travis Diener,2009-10 Portland Trail Blazers,PG,72,"6'1""",73,175,"6'0""",72,74.0,43.0,78.0,70.0,54.0,39.0,80.0,79,84,79,50,75,79,44,30,70,73,44,30,29,25,79,79,79,79,74,69,74,82,74,84,46,61,37,45,67,46,57,60,63,36,41,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
jeff-pendegraph-2009-10-portland-trail-blazers,Jeff Pendegraph,2009-10 Portland Trail Blazers,C / PF,71,"6'9""",81,240,"7'1""",85,62.0,65.0,40.0,67.0,58.0,79.0,60.0,75,77,72,30,80,40,50,75,75,69,60,60,60,70,37,40,40,37,44,48,75,80,55,80,62,68,80,50,72,69,48,40,45,79,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
jeff-ayres-2009-10-portland-trail-blazers,Jeff Ayres,2009-10 Portland Trail Blazers,C,71,"6'9""",81,,,,62.0,65.0,40.0,67.0,58.0,79.0,60.0,75,77,72,30,80,40,50,75,75,69,60,60,60,70,37,40,40,37,44,48,75,80,55,80,62,68,80,50,72,69,48,40,45,79,78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009-10 Portland Trail Blazers,Portland Trail Blazers,2009-10,'10
arvydas-sabonis-1999-00-portland-trail-blazers,Arvydas Sabonis,1999-00 Portland Trail Blazers,C / PF,86,"7'3""",87,279,"7'7""",91,81.0,73.0,58.0,64.0,69.0,82.0,90.0,87,84,81,75,90,70,71,60,90,52,84,60,85,85,38,64,88,74,25,28,72,83,40,83,84,57,73,80,85,84,71,28,61,89,74,-,-,-,Gold,-,Gold,Bronze,Silver,-,Silver,Silver,-,Gold,Gold,-,Gold,-,Bronze,Gold,Gold,-,-,-,-,Gold,Gold,-,Silver,-,-,-,-,Silver,-,Silver,Gold,-,Gold,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
scottie-pippen-1999-00-portland-trail-blazers,Scottie Pippen,1999-00 Portland Trail Blazers,SF / SG,85,"6'8""",80,210,"7'0""",84,78.0,78.0,80.0,84.0,72.0,58.0,75.0,83,71,87,50,98,77,79,80,98,80,68,80,77,60,77,88,88,80,66,87,98,87,68,98,69,79,51,80,78,68,71,85,71,66,50,-,-,-,-,-,Silver,-,-,Silver,-,-,Bronze,-,Bronze,-,-,-,-,-,Bronze,-,-,-,-,Bronze,Gold,Gold,Silver,Silver,-,Silver,Silver,-,Silver,-,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
steve-smith-1999-00-portland-trail-blazers,Steve Smith,1999-00 Portland Trail Blazers,SG / SF,82,"6'7""",79,200,"6'11""",83,84.0,68.0,65.0,76.0,66.0,49.0,85.0,82,85,92,75,85,83,71,60,87,77,70,51,67,60,76,68,70,49,63,79,80,84,67,90,70,60,47,70,70,60,74,77,61,44,53,Gold,Silver,-,-,Silver,-,Gold,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
damon-stoudamire-1999-00-portland-trail-blazers,Damon Stoudamire,1999-00 Portland Trail Blazers,PG,81,"5'10""",70,171,"6'1""",73,84.0,43.0,81.0,74.0,52.0,44.0,80.0,82,84,82,85,86,85,52,25,70,82,25,40,25,25,82,82,80,74,86,74,71,72,86,84,51,78,25,50,63,27,67,67,63,46,41,Silver,-,Gold,Gold,Gold,-,-,-,Gold,-,-,-,-,-,-,-,Bronze,Gold,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
detlef-schrempf-1999-00-portland-trail-blazers,Detlef Schrempf,1999-00 Portland Trail Blazers,SF / PF,77,"6'9""",81,214,"7'0""",84,81.0,59.0,62.0,69.0,61.0,61.0,98.0,79,83,77,60,98,87,50,45,75,65,72,60,52,50,64,61,60,66,60,61,60,83,62,88,64,62,45,50,71,70,72,61,59,68,54,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
stacey-augmon-1999-00-portland-trail-blazers,Stacey Augmon,1999-00 Portland Trail Blazers,SG / SF,76,"6'8""",80,205,"7'0""",84,68.0,64.0,59.0,75.0,71.0,59.0,85.0,68,67,72,40,89,74,64,75,72,86,57,63,40,55,75,56,55,44,67,77,86,78,64,95,42,82,51,75,83,66,80,75,67,55,62,-,-,-,-,-,-,Gold,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
brian-grant-1999-00-portland-trail-blazers,Brian Grant,1999-00 Portland Trail Blazers,PF / SF,76,"6'9""",81,254,"7'1""",85,64.0,61.0,38.0,68.0,66.0,82.0,98.0,74,67,74,65,77,25,72,61,54,52,60,68,62,55,35,29,64,34,27,37,90,81,56,78,73,60,56,75,78,80,74,37,60,82,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,Gold,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
jermaine-oneal-1999-00-portland-trail-blazers,Jermaine O’Neal,1999-00 Portland Trail Blazers,C / PF,76,"6'11""",83,226,"7'3""",87,60.0,70.0,48.0,66.0,63.0,79.0,50.0,74,58,71,55,75,25,69,55,82,82,72,69,63,65,74,34,35,28,69,28,59,73,75,72,72,84,83,65,79,72,59,28,55,68,90,-,-,-,-,-,Silver,-,-,-,Bronze,-,Bronze,Bronze,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,Gold,Gold,Gold,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
bonzi-wells-1999-00-portland-trail-blazers,Bonzi Wells,1999-00 Portland Trail Blazers,SF / SG,76,"6'5""",77,210,"6'9""",81,68.0,64.0,63.0,78.0,73.0,58.0,60.0,69,68,65,55,78,74,69,85,85,73,68,48,33,50,70,60,62,59,63,77,95,78,76,80,58,80,45,70,73,72,90,74,90,50,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,Gold,Silver,Silver,-,-,Silver,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
greg-anthony-1999-00-portland-trail-blazers,Greg Anthony,1999-00 Portland Trail Blazers,PG / SG,75,"6'0""",72,176,"6'3""",75,76.0,45.0,79.0,75.0,51.0,39.0,85.0,79,77,74,80,67,80,71,25,80,76,25,29,25,25,84,82,82,70,79,78,84,80,79,84,44,75,35,60,60,32,42,64,65,46,32,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1999-00 Portland Trail Blazers,Portland Trail Blazers,1999-00,'00
